"easting","northing","weekday","hour","month","day","year","longitude","latitude","source","BLDG_ABBR","BUILDING_N","function.","aftershoot","hashtagsht"
507340.275677647,4475433.3410119,"Fri",7,"Jan",24,2014,-86.9134631,40.4295041,"android","","",NA,1,0
504965.590854581,4477724.28887931,"Fri",8,"Jan",24,2014,-86.94144111,40.45016107,"iphone","","",NA,1,0
506688.300787688,4475757.12422331,"Fri",8,"Jan",24,2014,-86.92114603,40.4324266,"iphone","OWEN","Richard Owen Residence Hall",2,1,0
507334.466563676,4475432.08103996,"Fri",8,"Jan",24,2014,-86.9135316,40.4294928,"android","FRNY","Forney Hall Of Chemical Engineering",1,1,0
507355.419322653,4475439.11668792,"Fri",8,"Jan",24,2014,-86.9132845,40.429556,"android","","",NA,1,0
507091.476955741,4474922.00083358,"Fri",8,"Jan",24,2014,-86.91640197,40.42489953,"iphone","MTHW","Matthews Hall",1,1,0
506773.012914661,4475486.7421835,"Fri",8,"Jan",24,2014,-86.92015017,40.42999001,"iphone","","",NA,1,0
507090.201921931,4474926.55167626,"Fri",8,"Jan",24,2014,-86.91641695,40.42494054,"iphone","MTHW","Matthews Hall",1,1,0
506713.615533866,4475206.42067196,"Fri",8,"Jan",24,2014,-86.92085339,40.42746504,"iphone","","",NA,1,0
507222.71849505,4475495.68903573,"Fri",8,"Jan",24,2014,-86.91484831,40.43006683,"iphone","HAMP","Delon and Elizabeth Hampton Hall of Civil Engineering",1,1,0
507366.821646513,4475081.37059064,"Fri",8,"Jan",24,2014,-86.91315422,40.42633292,"iphone","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
503490.532634338,4476517.90805527,"Fri",8,"Jan",24,2014,-86.958843,40.43930016,"iphone","","",NA,1,0
506112.338461484,4474973.59849981,"Fri",8,"Jan",24,2014,-86.92794406,40.42537215,"iphone","MCUT","John T. Mccutcheon Residence Hall",2,1,0
504768.429669315,4480082.50722422,"Fri",8,"Jan",24,2014,-86.9437485,40.4714076,"android","","",NA,1,0
507407.749522408,4474876.33892545,"Fri",8,"Jan",24,2014,-86.91267412,40.4244854,"iphone","HIKS","John W. Hicks Undergraduate Library",1,1,0
507214.094472539,4475051.75191664,"Fri",8,"Jan",24,2014,-86.91495502,40.42606742,"iphone","","",NA,1,0
507225.907866779,4474854.24143025,"Fri",8,"Jan",24,2014,-86.914818,40.42428792,"iphone","","",NA,1,0
507227.628206774,4474634.29515318,"Fri",8,"Jan",24,2014,-86.91480022,40.42230638,"iphone","","",NA,1,0
507078.820324552,4474946.50511076,"Fri",8,"Jan",24,2014,-86.9165509,40.4251204,"android","","",NA,1,0
507163.364641772,4475087.20281187,"Fri",8,"Jan",24,2014,-86.91555266,40.42638724,"iphone","","",NA,1,0
506744.411194201,4475156.57778609,"Fri",8,"Jan",24,2014,-86.92049087,40.42701575,"iphone","VAWT","Everett B. Vawter Residence Hall",2,1,0
507358.426105137,4475443.61508338,"Fri",8,"Jan",24,2014,-86.913249,40.4295965,"android","","",NA,1,0
506087.839749863,4474917.76630357,"Fri",9,"Jan",24,2014,-86.9282334,40.42486933,"iphone","MCUT","John T. Mccutcheon Residence Hall",2,1,0
506790.248904379,4476026.63188192,"Fri",9,"Jan",24,2014,-86.9199412,40.4348538,"android","","",NA,1,0
506693.450501818,4475685.50584171,"Fri",9,"Jan",24,2014,-86.92108607,40.43178134,"iphone","OWEN","Richard Owen Residence Hall",2,1,0
506354.567130167,4474986.03753789,"Fri",9,"Jan",24,2014,-86.9250884,40.4254824,"android","","",NA,1,0
506354.567130167,4474986.03753789,"Fri",9,"Jan",24,2014,-86.9250884,40.4254824,"android","","",NA,1,0
507353.678262467,4475441.35715117,"Fri",9,"Jan",24,2014,-86.913305,40.4295762,"android","PHYS","Physics Building",1,1,0
507359.485861762,4475444.14891736,"Fri",9,"Jan",24,2014,-86.9132365,40.4296013,"android","","",NA,1,0
507357.027135062,4475443.0032175,"Fri",9,"Jan",24,2014,-86.9132655,40.429591,"android","","",NA,1,0
507127.745619912,4474966.28923423,"Fri",9,"Jan",24,2014,-86.91597392,40.42529822,"iphone","","",NA,1,0
507214.459106068,4475051.87880595,"Fri",9,"Jan",24,2014,-86.91495072,40.42606856,"iphone","","",NA,1,0
507149.270215889,4475095.7340218,"Fri",9,"Jan",24,2014,-86.91571872,40.42646422,"iphone","MATH","Mathematical Sciences Building",1,1,0
507488.154863768,4475375.28186637,"Fri",9,"Jan",24,2014,-86.91172039,40.42897972,"iphone","","",NA,1,0
507429.627821928,4475465.82178881,"Fri",9,"Jan",24,2014,-86.91240932,40.42979593,"iphone","","",NA,1,0
507295.201645635,4475058.7944719,"Fri",9,"Jan",24,2014,-86.91399879,40.42613016,"iphone","","",NA,1,0
507353.051589473,4475440.32424919,"Fri",9,"Jan",24,2014,-86.9133124,40.4295669,"android","PHYS","Physics Building",1,1,0
506305.949224889,4475040.25254329,"Fri",9,"Jan",24,2014,-86.925661,40.4259712,"android","","",NA,1,0
507355.553578657,4475440.60420106,"Fri",9,"Jan",24,2014,-86.9132829,40.4295694,"android","","",NA,1,0
506305.949224889,4475040.25254329,"Fri",9,"Jan",24,2014,-86.925661,40.4259712,"android","","",NA,1,0
507484.459791264,4475378.85122019,"Fri",9,"Jan",24,2014,-86.91176391,40.42901191,"iphone","","",NA,1,0
506305.949224889,4475040.25254329,"Fri",9,"Jan",24,2014,-86.925661,40.4259712,"android","","",NA,1,0
506305.949224889,4475040.25254329,"Fri",9,"Jan",24,2014,-86.925661,40.4259712,"android","","",NA,1,0
507356.854924937,4475436.97582396,"Fri",9,"Jan",24,2014,-86.9132676,40.4295367,"android","","",NA,1,0
507101.892567827,4475020.07122698,"Fri",9,"Jan",24,2014,-86.91627809,40.42578297,"iphone","BRNG","Steven C. Beering Hall Of Liberal Arts & Education",1,1,0
506870.17922882,4475722.43186649,"Fri",9,"Jan",24,2014,-86.91900209,40.43211257,"iphone","CQW","Franklin Levering Cary Quadrangle (west)",3,1,0
506305.949224889,4475040.25254329,"Fri",9,"Jan",24,2014,-86.925661,40.4259712,"android","","",NA,1,0
506967.186859966,4474801.08571679,"Fri",9,"Jan",24,2014,-86.91786849,40.42381124,"iphone","","",NA,1,0
507496.176414963,4474881.87131765,"Fri",9,"Jan",24,2014,-86.91163164,40.42453445,"iphone","","",NA,1,0
507445.081394269,4474966.48784416,"Fri",9,"Jan",24,2014,-86.91223298,40.42529723,"iphone","STEW","Stewart Center",3,1,0
507203.631621127,4475101.48917914,"Fri",9,"Jan",24,2014,-86.9150778,40.4265156,"android","PRCE","Peirce Hall",4,1,0
507204.037858946,4475102.45525695,"Fri",9,"Jan",24,2014,-86.915073,40.4265243,"android","PRCE","Peirce Hall",4,1,0
507234.955123125,4475107.09258815,"Fri",9,"Jan",24,2014,-86.91470847,40.42656581,"iphone","","",NA,1,0
507003.883036265,4474783.26691986,"Fri",9,"Jan",24,2014,-86.9174361,40.4236504,"android","","",NA,1,0
507570.676594622,4474899.40515376,"Fri",9,"Jan",24,2014,-86.91075319,40.42469174,"iphone","PMU","Purdue Memorial Union",3,1,0
507536.86637758,4475225.08078428,"Fri",9,"Jan",24,2014,-86.9111479,40.4276261,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
507198.588737953,4475004.29401535,"Fri",9,"Jan",24,2014,-86.91513835,40.42564,"iphone","REC","Recitation Building",1,1,0
507195.662502649,4474985.41479605,"Fri",9,"Jan",24,2014,-86.91517306,40.42546994,"iphone","","",NA,1,0
507003.883036265,4474783.26691986,"Fri",9,"Jan",24,2014,-86.9174361,40.4236504,"android","","",NA,1,0
507536.841465921,4475224.54796605,"Fri",9,"Jan",24,2014,-86.9111482,40.4276213,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
507536.943791574,4475224.01527578,"Fri",9,"Jan",24,2014,-86.911147,40.4276165,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
506722.114106464,4475107.18116614,"Fri",9,"Jan",24,2014,-86.92075425,40.42657091,"iphone","","",NA,1,0
507489.324083786,4474940.30740942,"Fri",9,"Jan",24,2014,-86.91171173,40.42506097,"iphone","","",NA,1,0
507534.882245762,4475224.31289901,"Fri",9,"Jan",24,2014,-86.9111713,40.4276192,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
507205.27397453,4475104.89841321,"Fri",9,"Jan",24,2014,-86.9150584,40.4265463,"android","PRCE","Peirce Hall",4,1,0
506995.373490421,4474764.45250067,"Fri",9,"Jan",24,2014,-86.91753662,40.42348097,"iphone","LILY","Lilly Hall Of Life Sciences",1,1,0
506303.667942399,4476106.40326241,"Fri",9,"Jan",24,2014,-86.92567732,40.4355763,"iphone","","",NA,1,0
504741.813920329,4480024.52312794,"Fri",9,"Jan",24,2014,-86.94406291,40.47088537,"iphone","","",NA,1,0
506669.930341289,4475493.57381846,"Fri",9,"Jan",24,2014,-86.92136538,40.43005239,"iphone","","",NA,1,0
507193.689404831,4474981.88647892,"Fri",9,"Jan",24,2014,-86.91519636,40.42543817,"iphone","UNIV","University Hall",4,1,0
504769.213894183,4479955.98624739,"Fri",9,"Jan",24,2014,-86.9437402,40.47026776,"iphone","","",NA,1,0
507535.98483518,4475224.44720592,"Fri",9,"Jan",24,2014,-86.9111583,40.4276204,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
504779.139763258,4479962.62589928,"Fri",9,"Jan",24,2014,-86.94362306,40.47032752,"iphone","","",NA,1,0
507535.450304561,4475224.57986674,"Fri",9,"Jan",24,2014,-86.9111646,40.4276216,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
504774.558314152,4479960.61499705,"Fri",9,"Jan",24,2014,-86.94367712,40.47030943,"iphone","","",NA,1,0
506090.314669769,4474891.08095055,"Fri",9,"Jan",24,2014,-86.92820448,40.4246289,"iphone","","",NA,1,0
507216.961400317,4475053.74377047,"Fri",9,"Jan",24,2014,-86.9149212,40.42608534,"iphone","","",NA,1,0
506907.953333762,4475721.69515388,"Fri",9,"Jan",24,2014,-86.91855675,40.43210562,"iphone","","",NA,1,0
506579.131674293,4475283.21452337,"Fri",9,"Jan",24,2014,-86.92243802,40.42815796,"iphone","CRSC","Cordova Recreational Sports Center",3,1,0
507214.828763648,4475054.71739438,"Fri",9,"Jan",24,2014,-86.91494633,40.42609413,"iphone","","",NA,1,0
507550.22742469,4474879.57018099,"Fri",9,"Jan",24,2014,-86.91099449,40.42451323,"iphone","","",NA,1,0
506579.131674293,4475283.21452337,"Fri",9,"Jan",24,2014,-86.92243802,40.42815796,"iphone","CRSC","Cordova Recreational Sports Center",3,1,0
507463.913760595,4475381.56018455,"Fri",10,"Jan",24,2014,-86.9120061,40.4290365,"android","EE","Electrical Engineering Building",1,1,0
507514.786152972,4474876.80622047,"Fri",10,"Jan",24,2014,-86.91141232,40.42448865,"iphone","","",NA,1,0
507202.884097293,4475002.84295134,"Fri",10,"Jan",24,2014,-86.91508773,40.42562689,"iphone","REC","Recitation Building",1,1,0
506120.726083046,4474907.29596073,"Fri",10,"Jan",24,2014,-86.92784582,40.42477476,"iphone","","",NA,1,0
507534.743769589,4475227.05442467,"Fri",10,"Jan",24,2014,-86.9111729,40.4276439,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
507096.749215522,4474896.72813341,"Fri",10,"Jan",24,2014,-86.9163401,40.4246718,"android","MTHW","Matthews Hall",1,1,0
507103.810299512,4475122.3215662,"Fri",10,"Jan",24,2014,-86.91625434,40.42670414,"iphone","HAAS","Felix Haas Hall",1,1,0
506659.295100043,4475066.21436055,"Fri",10,"Jan",24,2014,-86.92149524,40.42620234,"iphone","WOOD","Elizabeth G. & William R. Wood Residence Hall",2,1,0
507536.705489395,4475224.80312604,"Fri",10,"Jan",24,2014,-86.9111498,40.4276236,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
506317.1781366,4475960.50909804,"Fri",10,"Jan",24,2014,-86.92551948,40.43426182,"iphone","","",NA,1,0
507376.600019855,4475111.11449993,"Fri",10,"Jan",24,2014,-86.9130386,40.4266008,"android","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
507307.176659512,4475449.40679312,"Fri",10,"Jan",24,2014,-86.91385313,40.42964913,"iphone","FRNY","Forney Hall Of Chemical Engineering",1,1,0
506603.026150975,4475191.37535846,"Fri",10,"Jan",24,2014,-86.92215728,40.42733038,"iphone","","",NA,1,0
507354.360890105,4475108.76167493,"Fri",10,"Jan",24,2014,-86.9133008,40.4265798,"android","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
507352.843013326,4475108.23849246,"Fri",10,"Jan",24,2014,-86.9133187,40.4265751,"android","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
507113.815257268,4475003.75354056,"Fri",10,"Jan",24,2014,-86.91613772,40.42563586,"iphone","BRNG","Steven C. Beering Hall Of Liberal Arts & Education",1,1,0
507339.447306646,4475109.91254043,"Fri",10,"Jan",24,2014,-86.9134766,40.4265903,"android","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
507444.787544435,4475454.42506608,"Fri",10,"Jan",24,2014,-86.91223073,40.42969312,"iphone","","",NA,1,0
507352.299450642,4475108.92615023,"Fri",10,"Jan",24,2014,-86.9133251,40.4265813,"android","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
506766.173782118,4475403.06082804,"Fri",10,"Jan",24,2014,-86.92023169,40.42923617,"iphone","WILY","Harvey W. Wiley Residence Hall",2,1,0
507101.22938486,4474984.9784151,"Fri",10,"Jan",24,2014,-86.9162863,40.42546682,"iphone","BRNG","Steven C. Beering Hall Of Liberal Arts & Education",1,1,0
507176.500593665,4474928.02794959,"Fri",10,"Jan",24,2014,-86.9153996,40.4249531,"android","","",NA,1,0
507099.403845876,4475000.25341239,"Fri",10,"Jan",24,2014,-86.91630765,40.42560445,"iphone","BRNG","Steven C. Beering Hall Of Liberal Arts & Education",1,1,0
507535.718507497,4475227.79909518,"Fri",10,"Jan",24,2014,-86.9111614,40.4276506,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
507533.825418523,4475229.28457287,"Fri",10,"Jan",24,2014,-86.9111837,40.427664,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
507115.426610425,4474915.67996646,"Fri",10,"Jan",24,2014,-86.91611971,40.42484238,"iphone","","",NA,1,0
506711.896856888,4475521.93813086,"Fri",10,"Jan",24,2014,-86.92087032,40.43030759,"iphone","","",NA,1,0
505975.647834065,4473988.19766141,"Fri",10,"Jan",24,2014,-86.92956471,40.41649553,"iphone","NISW","Niswonger Aviation Technology Building",1,1,0
507199.864713277,4475057.98190129,"Fri",10,"Jan",24,2014,-86.9151227,40.42612367,"iphone","","",NA,1,0
507533.435469828,4475229.03998402,"Fri",10,"Jan",24,2014,-86.9111883,40.4276618,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
507213.153056427,4475055.1087163,"Fri",10,"Jan",24,2014,-86.91496608,40.42609767,"iphone","","",NA,1,0
507473.480497365,4475358.21450317,"Fri",10,"Jan",24,2014,-86.91189359,40.42882609,"iphone","EE","Electrical Engineering Building",1,1,0
507099.313166,4475037.77637864,"Fri",10,"Jan",24,2014,-86.9163083,40.4259425,"android","","",NA,1,0
507096.414742284,4475034.96537097,"Fri",10,"Jan",24,2014,-86.9163425,40.4259172,"android","","",NA,1,0
507097.979679518,4475039.57329186,"Fri",10,"Jan",24,2014,-86.916324,40.4259587,"android","","",NA,1,0
507199.677050914,4475056.41886161,"Fri",10,"Jan",24,2014,-86.91512493,40.42610959,"iphone","","",NA,1,0
505974.267050452,4473987.70372851,"Fri",10,"Jan",24,2014,-86.92958099,40.41649109,"iphone","NISW","Niswonger Aviation Technology Building",1,1,0
507352.968039477,4475442.48531013,"Fri",10,"Jan",24,2014,-86.91331336,40.42958637,"iphone","PHYS","Physics Building",1,1,0
507100.968848485,4475036.13516885,"Fri",10,"Jan",24,2014,-86.9162888,40.4259277,"android","","",NA,1,0
507213.271831017,4475055.09107085,"Fri",10,"Jan",24,2014,-86.91496468,40.42609751,"iphone","","",NA,1,0
507459.473792233,4474901.20616207,"Fri",10,"Jan",24,2014,-86.91206408,40.42470897,"iphone","STEW","Stewart Center",3,1,0
507100.968848485,4475036.13516885,"Fri",10,"Jan",24,2014,-86.9162888,40.4259277,"android","","",NA,1,0
507361.407157667,4475480.34745214,"Fri",10,"Jan",24,2014,-86.91321343,40.4299274,"iphone","PHYS","Physics Building",1,1,0
507541.806400077,4475082.8022422,"Fri",10,"Jan",24,2014,-86.91109135,40.42634425,"iphone","GRIS","Grissom Hall",1,1,0
507454.881098111,4474896.16225999,"Fri",10,"Jan",24,2014,-86.91211828,40.42466357,"iphone","","",NA,1,0
507536.484286182,4475225.4577952,"Fri",10,"Jan",24,2014,-86.9111524,40.4276295,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
504586.943485462,4480405.83704555,"Fri",10,"Jan",24,2014,-86.94588709,40.47432152,"iphone","","",NA,1,0
507147.536420434,4475594.61773053,"Fri",10,"Jan",24,2014,-86.91573355,40.43095874,"iphone","ARMS","Neil Armstrong Hall Of Engineering",1,1,0
506247.731567397,4474981.27912422,"Fri",10,"Jan",24,2014,-86.92634789,40.42544034,"iphone","","",NA,1,0
506721.225134949,4475124.19866377,"Fri",10,"Jan",24,2014,-86.92076455,40.42672423,"iphone","WDC","Windsor Dining Court",3,1,0
506231.765602955,4474983.98085555,"Fri",10,"Jan",24,2014,-86.92653608,40.4254648,"iphone","","",NA,1,0
507364.306234719,4475477.03810181,"Fri",10,"Jan",24,2014,-86.91317929,40.42989756,"iphone","PHYS","Physics Building",1,1,0
506718.614769418,4475128.28217929,"Fri",10,"Jan",24,2014,-86.92079528,40.42676104,"iphone","WDC","Windsor Dining Court",3,1,0
506249.82035672,4474967.65580066,"Fri",10,"Jan",24,2014,-86.9263234,40.42531759,"iphone","","",NA,1,0
507581.055227253,4475032.90248173,"Fri",10,"Jan",24,2014,-86.91062925,40.42589434,"iphone","PMUC","Purdue Memorial Union Club",3,1,0
507463.913760595,4475381.56018455,"Fri",10,"Jan",24,2014,-86.9120061,40.4290365,"android","EE","Electrical Engineering Building",1,1,0
507463.913760595,4475381.56018455,"Fri",10,"Jan",24,2014,-86.9120061,40.4290365,"android","EE","Electrical Engineering Building",1,1,0
507179.183034592,4474939.36346684,"Fri",10,"Jan",24,2014,-86.91536785,40.4250552,"iphone","","",NA,1,0
507475.541639814,4475359.98254661,"Fri",10,"Jan",24,2014,-86.91186927,40.428842,"iphone","EE","Electrical Engineering Building",1,1,0
507463.913760595,4475381.56018455,"Fri",10,"Jan",24,2014,-86.9120061,40.4290365,"android","EE","Electrical Engineering Building",1,1,0
506712.165562627,4475127.20637486,"Fri",10,"Jan",24,2014,-86.92087132,40.4267514,"iphone","WDC","Windsor Dining Court",3,1,0
507109.125912197,4475003.84232997,"Fri",10,"Jan",24,2014,-86.916193,40.4256367,"android","BRNG","Steven C. Beering Hall Of Liberal Arts & Education",1,1,0
507474.698237695,4475359.39008282,"Fri",10,"Jan",24,2014,-86.91187922,40.42883667,"iphone","EE","Electrical Engineering Building",1,1,0
507475.900217752,4475360.20823146,"Fri",11,"Jan",24,2014,-86.91186504,40.42884403,"iphone","EE","Electrical Engineering Building",1,1,0
507393.486007763,4475090.85281327,"Fri",11,"Jan",24,2014,-86.91283977,40.42641811,"iphone","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
507207.396384284,4475055.44283379,"Fri",11,"Jan",24,2014,-86.91503394,40.42610073,"iphone","","",NA,1,0
507392.950394171,4475091.21636016,"Fri",11,"Jan",24,2014,-86.91284608,40.42642139,"iphone","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
507408.99061021,4474873.72280721,"Fri",11,"Jan",24,2014,-86.91265952,40.42446182,"iphone","","",NA,1,0
507392.431768896,4475091.55661415,"Fri",11,"Jan",24,2014,-86.91285219,40.42642446,"iphone","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
506435.586726169,4474997.03002918,"Fri",11,"Jan",24,2014,-86.92413318,40.42558081,"iphone","","",NA,1,0
507408.965701537,4474874.03468841,"Fri",11,"Jan",24,2014,-86.91265981,40.42446463,"iphone","","",NA,1,0
507390.150171081,4475083.57689836,"Fri",11,"Jan",24,2014,-86.91287918,40.42635259,"iphone","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
506427.813363938,4474976.98035945,"Fri",11,"Jan",24,2014,-86.92422502,40.42540024,"iphone","","",NA,1,0
507208.477651983,4475056.61046828,"Fri",11,"Jan",24,2014,-86.91502118,40.42611124,"iphone","","",NA,1,0
507412.900356347,4474885.75003193,"Fri",11,"Jan",24,2014,-86.91261329,40.42457014,"iphone","HIKS","John W. Hicks Undergraduate Library",1,1,0
507210.722858079,4475055.89557747,"Fri",11,"Jan",24,2014,-86.91499472,40.42610478,"iphone","","",NA,1,0
507536.517669186,4475226.00172181,"Fri",11,"Jan",24,2014,-86.911152,40.4276344,"android","KNOY","Maurice G. Knoy Hall Of Technology",1,1,0
506678.169076549,4475432.6717892,"Fri",11,"Jan",24,2014,-86.92126889,40.42950365,"iphone","","",NA,1,0
507399.574272215,4475001.22305894,"Fri",11,"Jan",24,2014,-86.91276904,40.42561057,"iphone","","",NA,1,0
506540.0697369,4475275.85886902,"Fri",11,"Jan",24,2014,-86.9228986,40.428092,"android","","",NA,1,0
506658.435621212,4475086.47304736,"Fri",11,"Jan",24,2014,-86.92150516,40.42638486,"iphone","WOOD","Elizabeth G. & William R. Wood Residence Hall",2,1,0
506632.400990901,4475140.75488355,"Fri",11,"Jan",24,2014,-86.92181151,40.4268741,"iphone","","",NA,1,0
507417.906635815,4475120.05624306,"Fri",11,"Jan",24,2014,-86.91255154,40.42668099,"iphone","","",NA,1,0
507541.015671014,4474825.79433748,"Fri",11,"Jan",24,2014,-86.91110372,40.42402884,"iphone","","",NA,1,0
507202.864617721,4475120.20501691,"Fri",11,"Jan",24,2014,-86.91508663,40.42668422,"iphone","PRCE","Peirce Hall",4,1,0
507419.484133071,4475126.32589301,"Fri",11,"Jan",24,2014,-86.91253287,40.42673746,"iphone","","",NA,1,0
507575.766453647,4475301.24283537,"Fri",11,"Jan",24,2014,-86.9106884,40.4283119,"android","","",NA,1,0
507349.736076851,4474946.22198017,"Fri",11,"Jan",24,2014,-86.9133572,40.4251155,"android","STEW","Stewart Center",3,1,0
506677.286995625,4474517.54937028,"Fri",11,"Jan",24,2014,-86.9212889,40.4212592,"android","HOCK","Hockmeyer Hall of Structural Biology",1,1,0
506405.48664146,4475048.52309095,"Fri",11,"Jan",24,2014,-86.9244875,40.42604495,"iphone","ERHT","Amelia Earhart Residence Hall",2,1,0
507507.833640495,4474881.82415602,"Fri",11,"Jan",24,2014,-86.91149422,40.42453392,"iphone","","",NA,1,0
506641.679015237,4475096.98194968,"Fri",11,"Jan",24,2014,-86.92170259,40.42647967,"iphone","","",NA,1,0
507777.224231191,4474048.93333484,"Fri",11,"Jan",24,2014,-86.90832871,40.41702782,"iphone","","",NA,1,0
506646.732323841,4475092.92832336,"Fri",11,"Jan",24,2014,-86.92164306,40.42644311,"iphone","","",NA,1,0
507196.89893373,4475029.95636274,"Fri",11,"Jan",24,2014,-86.91515798,40.42587121,"iphone","REC","Recitation Building",1,1,0
507411.16843888,4474871.73364694,"Fri",11,"Jan",24,2014,-86.91263387,40.42444388,"iphone","","",NA,1,0
507143.319814385,4474796.49299855,"Fri",11,"Jan",24,2014,-86.91579223,40.42376837,"iphone","","",NA,1,0
507411.822198139,4474884.01849886,"Fri",11,"Jan",24,2014,-86.91262602,40.42455455,"iphone","HIKS","John W. Hicks Undergraduate Library",1,1,0
506773.16391738,4475575.87420024,"Fri",11,"Jan",24,2014,-86.92014744,40.43079301,"iphone","","",NA,1,0
507570.53704363,4474912.43068958,"Fri",11,"Jan",24,2014,-86.91075468,40.42480909,"iphone","PMU","Purdue Memorial Union",3,1,0
507413.445085944,4474870.18191919,"Fri",11,"Jan",24,2014,-86.91260705,40.42442988,"iphone","","",NA,1,0
504595.09164915,4480113.87374705,"Fri",11,"Jan",24,2014,-86.94579308,40.47169116,"iphone","","",NA,1,0
507129.165638342,4475034.95871232,"Fri",11,"Jan",24,2014,-86.91595641,40.42591686,"iphone","","",NA,1,0
506722.233238832,4475116.21988338,"Fri",11,"Jan",24,2014,-86.92075275,40.42665234,"iphone","","",NA,1,0
507094.291171815,4475031.74884321,"Fri",11,"Jan",24,2014,-86.91636757,40.42588824,"iphone","BRNG","Steven C. Beering Hall Of Liberal Arts & Education",1,1,0
507326.026421331,4475099.16806996,"Fri",11,"Jan",24,2014,-86.91363494,40.42649362,"iphone","","",NA,1,0
507373.459960789,4475095.38291535,"Fri",11,"Jan",24,2014,-86.9130758,40.4264591,"android","WTHR","Richard Benbridge Wetherill Lab Of Chemistry",1,1,0
507326.234763285,4475098.63881053,"Fri",11,"Jan",24,2014,-86.91363249,40.42648885,"iphone","","",NA,1,0
506612.942184257,4475017.41500093,"Fri",11,"Jan",24,2014,-86.92204219,40.42576307,"iphone","","",NA,1,0
506659.878306813,4475097.21343655,"Fri",11,"Jan",24,2014,-86.92148804,40.42648161,"iphone","WOOD","Elizabeth G. & William R. Wood Residence Hall",2,1,0
507521.027487296,4474880.5620105,"Fri",11,"Jan",24,2014,-86.9113387,40.42452243,"iphone","","",NA,1,0
507491.275896628,4474934.44974774,"Fri",11,"Jan",24,2014,-86.91168879,40.42500818,"iphone","","",NA,1,0
506709.459836594,4475108.95246356,"Fri",11,"Jan",24,2014,-86.92090341,40.42658697,"iphone","WARN","Martha E. & Eugene K. Warren Residence Hall",2,1,0
504577.37876531,4479521.16885642,"Fri",11,"Jan",24,2014,-86.94600631,40.46635154,"iphone","","",NA,1,0
506999.04091031,4475736.09406475,"Fri",12,"Jan",24,2014,-86.91748269,40.43223458,"iphone","","",NA,1,0
506691.320825507,4474505.2854582,"Fri",12,"Jan",24,2014,-86.9211236,40.4211486,"android","HOCK","Hockmeyer Hall of Structural Biology",1,1,0
506660.239624042,4475110.62570974,"Fri",12,"Jan",24,2014,-86.92148364,40.42660244,"iphone","","",NA,1,0
506699.098465317,4475344.12470354,"Fri",12,"Jan",24,2014,-86.92102308,40.42870575,"iphone","","",NA,1,0
504560.941031661,4479523.33662627,"Fri",12,"Jan",24,2014,-86.94620019,40.46637116,"iphone","","",NA,1,0
507149.30732847,4475579.66013482,"Fri",12,"Jan",24,2014,-86.91571284,40.43082397,"iphone","ARMS","Neil Armstrong Hall Of Engineering",1,1,0
506373.346376708,4475038.77999202,"Fri",12,"Jan",24,2014,-86.92486649,40.42595742,"iphone","ERHT","Amelia Earhart Residence Hall",2,1,0
507128.777908628,4474968.14278127,"Fri",12,"Jan",24,2014,-86.91596173,40.42531491,"iphone","","",NA,1,0
507345.935164659,4474929.53739617,"Fri",12,"Jan",24,2014,-86.9134022,40.42496522,"iphone","STEW","Stewart Center",3,1,0
507128.777908628,4474968.14278127,"Fri",12,"Jan",24,2014,-86.91596173,40.42531491,"iphone","","",NA,1,0
507083.588602586,4474960.76959495,"Fri",12,"Jan",24,2014,-86.91649453,40.42524887,"iphone","BRNG","Steven C. Beering Hall Of Liberal Arts & Education",1,1,0
506339.206526622,4475823.36555488,"Fri",12,"Jan",24,2014,-86.92526113,40.43302611,"iphone","SOSN","Sigma Nu",2,1,0
504566.331966836,4479520.52941271,"Fri",12,"Jan",24,2014,-86.94613662,40.46634584,"iphone","","",NA,1,0
507090.431617162,4474934.82239264,"Fri",12,"Jan",24,2014,-86.91641415,40.42501505,"iphone","MTHW","Matthews Hall",1,1,0
